trade_no,symbol,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
518,ETHUSDT,2025-02-24 12:54:00+00:00,2025-02-24 12:56:00+00:00,SHORT,2680.79,2678.1092,18.651218,50.0,35.0,15.0,WIN,17770.0
519,ETHUSDT,2025-02-24 13:31:00+00:00,2025-02-24 13:31:00+00:00,LONG,2690.0,2692.69,18.587361,50.0,35.0,15.0,WIN,17785.0
520,ETHUSDT,2025-02-24 13:57:00+00:00,2025-02-24 13:57:00+00:00,SHORT,2676.47,2673.7935,18.681323,50.0,35.0,15.0,WIN,17800.0
521,ETHUSDT,2025-02-24 14:42:00+00:00,2025-02-24 14:42:00+00:00,SHORT,2672.37,2669.6976,18.709984,50.0,35.0,15.0,WIN,17815.0
522,ETHUSDT,2025-02-24 16:46:00+00:00,2025-02-24 17:20:00+00:00,LONG,2672.5,2675.1725,18.709074,50.0,35.0,15.0,WIN,17830.0
523,ETHUSDT,2025-02-24 18:28:00+00:00,2025-02-24 18:29:00+00:00,SHORT,2653.49,2650.8365,18.843109,50.0,35.0,15.0,WIN,17845.0
524,ETHUSDT,2025-02-24 20:18:00+00:00,2025-02-24 20:35:00+00:00,LONG,2657.61,2660.2676,18.813897,50.0,35.0,15.0,WIN,17860.0
525,ETHUSDT,2025-02-24 20:36:00+00:00,2025-02-24 20:36:00+00:00,LONG,2657.6,2660.2576,18.813967,50.0,35.0,15.0,WIN,17875.0
526,ETHUSDT,2025-02-25 02:15:00+00:00,2025-02-25 02:15:00+00:00,SHORT,2485.15,2482.6648,20.11951,50.0,35.0,15.0,WIN,17890.0
527,ETHUSDT,2025-02-25 04:01:00+00:00,2025-02-25 04:01:00+00:00,SHORT,2493.7,2491.2063,20.050527,50.0,35.0,15.0,WIN,17905.0
528,ETHUSDT,2025-02-25 05:23:00+00:00,2025-02-25 05:23:00+00:00,LONG,2506.41,2508.9164,19.948851,50.0,35.0,15.0,WIN,17920.0
529,ETHUSDT,2025-02-25 06:10:00+00:00,2025-02-25 06:33:00+00:00,SHORT,2491.34,2488.8487,20.069521,50.0,35.0,15.0,WIN,17935.0
530,ETHUSDT,2025-02-25 10:41:00+00:00,2025-02-25 11:47:00+00:00,LONG,2406.66,2409.0667,20.775681,50.0,35.0,15.0,WIN,17950.0
531,ETHUSDT,2025-02-25 15:54:00+00:00,2025-02-25 16:45:00+00:00,LONG,2424.8,2427.2248,20.620257,50.0,35.0,15.0,WIN,17965.0
532,ETHUSDT,2025-02-25 18:19:00+00:00,2025-02-25 18:23:00+00:00,SHORT,2411.92,2409.5081,20.730372,50.0,35.0,15.0,WIN,17980.0
533,ETHUSDT,2025-02-25 19:10:00+00:00,2025-02-25 19:38:00+00:00,LONG,2432.35,2434.7823,20.556252,50.0,35.0,15.0,WIN,17995.0
534,ETHUSDT,2025-02-26 02:17:00+00:00,2025-02-26 02:18:00+00:00,LONG,2486.52,2489.0065,20.108425,50.0,35.0,15.0,WIN,18010.0
535,ETHUSDT,2025-02-26 05:34:00+00:00,2025-02-26 05:54:00+00:00,SHORT,2481.55,2479.0685,20.148697,50.0,35.0,15.0,WIN,18025.0
536,ETHUSDT,2025-02-26 06:28:00+00:00,2025-02-26 06:46:00+00:00,LONG,2492.66,2495.1527,20.058893,50.0,35.0,15.0,WIN,18040.0
537,ETHUSDT,2025-02-26 06:47:00+00:00,2025-02-26 06:53:00+00:00,LONG,2497.4,2499.8974,20.020822,50.0,35.0,15.0,WIN,18055.0
538,ETHUSDT,2025-02-26 07:43:00+00:00,2025-02-26 08:06:00+00:00,SHORT,2478.67,2476.1913,20.172108,50.0,35.0,15.0,WIN,18070.0
539,ETHUSDT,2025-02-26 09:35:00+00:00,2025-02-26 09:36:00+00:00,LONG,2474.91,2477.3849,20.202755,50.0,35.0,15.0,WIN,18085.0
540,ETHUSDT,2025-02-26 15:05:00+00:00,2025-02-26 15:06:00+00:00,LONG,2437.8,2440.2378,20.510296,50.0,35.0,15.0,WIN,18100.0
541,ETHUSDT,2025-02-26 16:14:00+00:00,2025-02-26 16:14:00+00:00,SHORT,2409.69,2407.2803,20.749557,50.0,35.0,15.0,WIN,18115.0
542,ETHUSDT,2025-02-26 20:06:00+00:00,2025-02-26 20:06:00+00:00,LONG,2315.35,2317.6653,21.595007,50.0,35.0,15.0,WIN,18130.0
543,ETHUSDT,2025-02-26 20:31:00+00:00,2025-02-26 20:36:00+00:00,LONG,2309.12,2311.4291,21.653271,50.0,35.0,15.0,WIN,18145.0
544,ETHUSDT,2025-02-26 23:27:00+00:00,2025-02-26 23:30:00+00:00,SHORT,2334.35,2332.0156,21.419239,50.0,35.0,15.0,WIN,18160.0
545,ETHUSDT,2025-02-27 00:49:00+00:00,2025-02-27 00:49:00+00:00,LONG,2344.57,2346.9146,21.325872,50.0,35.0,15.0,WIN,18175.0
546,ETHUSDT,2025-02-27 01:08:00+00:00,2025-02-27 04:13:00+00:00,SHORT,2319.91,2317.5901,21.55256,50.0,35.0,15.0,WIN,18190.0
547,ETHUSDT,2025-02-27 05:39:00+00:00,2025-02-27 05:39:00+00:00,LONG,2331.76,2334.0918,21.44303,50.0,35.0,15.0,WIN,18205.0
548,ETHUSDT,2025-02-27 08:31:00+00:00,2025-02-27 08:31:00+00:00,SHORT,2348.19,2345.8418,21.292996,50.0,35.0,15.0,WIN,18220.0
549,ETHUSDT,2025-02-27 09:35:00+00:00,2025-02-27 09:36:00+00:00,LONG,2361.83,2364.1918,21.170025,50.0,35.0,15.0,WIN,18235.0
550,ETHUSDT,2025-02-27 11:34:00+00:00,2025-02-27 11:37:00+00:00,SHORT,2359.25,2356.8908,21.193176,50.0,35.0,15.0,WIN,18250.0
551,ETHUSDT,2025-02-27 13:17:00+00:00,2025-02-27 13:46:00+00:00,LONG,2356.43,2358.7864,21.218538,50.0,35.0,15.0,WIN,18265.0
552,ETHUSDT,2025-02-27 13:51:00+00:00,2025-02-27 14:17:00+00:00,SHORT,2329.74,2327.4103,21.461622,50.0,35.0,15.0,WIN,18280.0
553,ETHUSDT,2025-02-27 16:14:00+00:00,2025-02-27 16:15:00+00:00,LONG,2330.38,2332.7104,21.455728,50.0,35.0,15.0,WIN,18295.0
554,ETHUSDT,2025-02-27 16:36:00+00:00,2025-02-27 16:36:00+00:00,SHORT,2307.29,2304.9827,21.670445,50.0,35.0,15.0,WIN,18310.0
555,ETHUSDT,2025-02-27 19:17:00+00:00,2025-02-27 19:26:00+00:00,SHORT,2308.22,2305.9118,21.661713,50.0,35.0,15.0,WIN,18325.0
556,ETHUSDT,2025-02-27 21:42:00+00:00,2025-02-27 21:44:00+00:00,LONG,2273.38,2275.6534,21.993683,50.0,35.0,15.0,WIN,18340.0
557,ETHUSDT,2025-02-28 01:05:00+00:00,2025-02-28 01:05:00+00:00,SHORT,2298.99,2296.691,21.748681,50.0,35.0,15.0,WIN,18355.0
558,ETHUSDT,2025-02-28 07:07:00+00:00,2025-02-28 07:17:00+00:00,LONG,2127.07,2129.1971,23.506514,50.0,35.0,15.0,WIN,18370.0
559,ETHUSDT,2025-02-28 08:18:00+00:00,2025-03-04 01:39:00+00:00,SHORT,2075.7,2073.6243,24.088259,50.0,35.0,15.0,WIN,18385.0
560,ETHUSDT,2025-03-04 03:08:00+00:00,2025-03-04 03:50:00+00:00,LONG,2072.73,2074.8027,24.122775,50.0,35.0,15.0,WIN,18400.0
561,ETHUSDT,2025-03-04 06:52:00+00:00,2025-03-04 06:55:00+00:00,SHORT,2095.11,2093.0149,23.865095,50.0,35.0,15.0,WIN,18415.0
562,ETHUSDT,2025-03-04 08:34:00+00:00,2025-03-04 09:10:00+00:00,LONG,2099.36,2101.4594,23.816782,50.0,35.0,15.0,WIN,18430.0
563,ETHUSDT,2025-03-04 10:23:00+00:00,2025-03-04 10:24:00+00:00,SHORT,2085.87,2083.7841,23.970813,50.0,35.0,15.0,WIN,18445.0
564,ETHUSDT,2025-03-04 10:48:00+00:00,2025-03-04 11:11:00+00:00,LONG,2105.69,2107.7957,23.745186,50.0,35.0,15.0,WIN,18460.0
565,ETHUSDT,2025-03-04 12:13:00+00:00,2025-03-04 12:13:00+00:00,SHORT,2091.62,2089.5284,23.904916,50.0,35.0,15.0,WIN,18475.0
566,ETHUSDT,2025-03-04 14:38:00+00:00,2025-03-04 14:38:00+00:00,LONG,2142.55,2144.6925,23.336678,50.0,35.0,15.0,WIN,18490.0
567,ETHUSDT,2025-03-04 21:03:00+00:00,2025-03-04 21:03:00+00:00,SHORT,2128.21,2126.0818,23.493922,50.0,35.0,15.0,WIN,18505.0
568,ETHUSDT,2025-03-04 21:26:00+00:00,2025-03-04 21:26:00+00:00,LONG,2203.16,2205.3632,22.694675,50.0,35.0,15.0,WIN,18520.0
569,ETHUSDT,2025-03-04 22:52:00+00:00,2025-03-04 22:52:00+00:00,SHORT,2174.13,2171.9559,22.997705,50.0,35.0,15.0,WIN,18535.0
570,ETHUSDT,2025-03-05 01:45:00+00:00,2025-03-05 01:47:00+00:00,LONG,2179.13,2181.3091,22.944937,50.0,35.0,15.0,WIN,18550.0
571,ETHUSDT,2025-03-05 05:12:00+00:00,2025-03-05 05:36:00+00:00,LONG,2177.23,2179.4072,22.96496,50.0,35.0,15.0,WIN,18565.0
572,ETHUSDT,2025-03-05 16:28:00+00:00,2025-03-05 16:35:00+00:00,SHORT,2163.19,2161.0268,23.114012,50.0,35.0,15.0,WIN,18580.0
573,ETHUSDT,2025-03-05 16:59:00+00:00,2025-03-05 17:00:00+00:00,LONG,2191.52,2193.7115,22.815215,50.0,35.0,15.0,WIN,18595.0
574,ETHUSDT,2025-03-05 18:34:00+00:00,2025-03-05 18:35:00+00:00,SHORT,2187.91,2185.7221,22.85286,50.0,35.0,15.0,WIN,18610.0
575,ETHUSDT,2025-03-05 19:05:00+00:00,2025-03-05 19:06:00+00:00,LONG,2213.76,2215.9738,22.586008,50.0,35.0,15.0,WIN,18625.0
576,ETHUSDT,2025-03-05 23:31:00+00:00,2025-03-05 23:32:00+00:00,LONG,2236.41,2238.6464,22.35726,50.0,35.0,15.0,WIN,18640.0
577,ETHUSDT,2025-03-06 01:06:00+00:00,2025-03-06 14:32:00+00:00,SHORT,2234.32,2232.0857,22.378173,50.0,35.0,15.0,WIN,18655.0
578,ETHUSDT,2025-03-06 15:20:00+00:00,2025-03-06 15:20:00+00:00,LONG,2260.0,2262.26,22.123894,50.0,35.0,15.0,WIN,18670.0
579,ETHUSDT,2025-03-06 16:37:00+00:00,2025-03-06 16:37:00+00:00,SHORT,2241.8,2239.5582,22.303506,50.0,35.0,15.0,WIN,18685.0
580,ETHUSDT,2025-03-06 19:32:00+00:00,2025-03-07 00:15:00+00:00,SHORT,2186.1,2183.9139,22.871781,50.0,35.0,15.0,WIN,18700.0
581,ETHUSDT,2025-03-07 01:45:00+00:00,2025-03-07 01:45:00+00:00,LONG,2185.21,2187.3952,22.881096,50.0,35.0,15.0,WIN,18715.0
582,ETHUSDT,2025-03-07 03:06:00+00:00,2025-03-07 03:06:00+00:00,SHORT,2154.92,2152.7651,23.202718,50.0,35.0,15.0,WIN,18730.0
583,ETHUSDT,2025-03-07 05:06:00+00:00,2025-03-07 05:10:00+00:00,LONG,2162.9,2165.0629,23.117111,50.0,35.0,15.0,WIN,18745.0
584,ETHUSDT,2025-03-07 08:37:00+00:00,2025-03-07 08:37:00+00:00,SHORT,2178.44,2176.2616,22.952204,50.0,35.0,15.0,WIN,18760.0
585,ETHUSDT,2025-03-07 11:11:00+00:00,2025-03-07 13:30:00+00:00,LONG,2205.34,2207.5453,22.672241,50.0,35.0,15.0,WIN,18775.0
586,ETHUSDT,2025-03-07 13:33:00+00:00,2025-03-07 13:33:00+00:00,LONG,2204.05,2206.254,22.685511,50.0,35.0,15.0,WIN,18790.0
587,ETHUSDT,2025-03-07 16:12:00+00:00,2025-03-07 16:12:00+00:00,SHORT,2197.93,2195.7321,22.748677,50.0,35.0,15.0,WIN,18805.0
588,ETHUSDT,2025-03-07 17:54:00+00:00,2025-03-07 17:54:00+00:00,LONG,2178.74,2180.9187,22.949044,50.0,35.0,15.0,WIN,18820.0
589,ETHUSDT,2025-03-08 00:36:00+00:00,2025-03-08 00:37:00+00:00,LONG,2140.5,2142.6405,23.359028,50.0,35.0,15.0,WIN,18835.0
590,ETHUSDT,2025-03-08 01:24:00+00:00,2025-03-08 01:30:00+00:00,SHORT,2133.53,2131.3965,23.43534,50.0,35.0,15.0,WIN,18850.0
591,ETHUSDT,2025-03-08 02:52:00+00:00,2025-03-08 04:22:00+00:00,LONG,2143.54,2145.6835,23.3259,50.0,35.0,15.0,WIN,18865.0
592,ETHUSDT,2025-03-08 04:26:00+00:00,2025-03-08 04:26:00+00:00,LONG,2147.29,2149.4373,23.285164,50.0,35.0,15.0,WIN,18880.0
593,ETHUSDT,2025-03-08 05:47:00+00:00,2025-03-08 05:49:00+00:00,SHORT,2135.77,2133.6342,23.410761,50.0,35.0,15.0,WIN,18895.0
594,ETHUSDT,2025-03-08 09:20:00+00:00,2025-03-08 09:20:00+00:00,LONG,2138.54,2140.6785,23.380437,50.0,35.0,15.0,WIN,18910.0
595,ETHUSDT,2025-03-08 09:55:00+00:00,2025-03-09 13:47:00+00:00,SHORT,2125.7,2123.5743,23.521663,50.0,35.0,15.0,WIN,18925.0
596,ETHUSDT,2025-03-09 15:42:00+00:00,2025-03-09 15:45:00+00:00,SHORT,2102.24,2100.1378,23.784154,50.0,35.0,15.0,WIN,18940.0
597,ETHUSDT,2025-03-09 21:11:00+00:00,2025-03-09 21:11:00+00:00,SHORT,2035.96,2033.924,24.558439,50.0,35.0,15.0,WIN,18955.0
598,ETHUSDT,2025-03-10 00:01:00+00:00,2025-03-10 00:03:00+00:00,LONG,2020.83,2022.8508,24.742309,50.0,35.0,15.0,WIN,18970.0
599,ETHUSDT,2025-03-10 00:37:00+00:00,2025-03-10 14:45:00+00:00,SHORT,2003.32,2001.3167,24.958569,50.0,35.0,15.0,WIN,18985.0
600,ETHUSDT,2025-03-10 16:26:00+00:00,2025-03-10 16:26:00+00:00,SHORT,2008.79,2006.7812,24.890606,50.0,35.0,15.0,WIN,19000.0
601,ETHUSDT,2025-03-10 20:45:00+00:00,2025-03-10 20:46:00+00:00,SHORT,1853.61,1851.7564,26.974391,50.0,35.0,15.0,WIN,19015.0
602,ETHUSDT,2025-03-10 20:55:00+00:00,2025-03-10 20:55:00+00:00,LONG,1872.46,1874.3325,26.70284,50.0,35.0,15.0,WIN,19030.0
603,ETHUSDT,2025-03-10 21:12:00+00:00,2025-03-10 21:12:00+00:00,LONG,1879.33,1881.2093,26.605226,50.0,35.0,15.0,WIN,19045.0
604,ETHUSDT,2025-03-10 22:37:00+00:00,2025-03-10 23:19:00+00:00,SHORT,1870.72,1868.8493,26.727677,50.0,35.0,15.0,WIN,19060.0
605,ETHUSDT,2025-03-10 23:36:00+00:00,2025-03-10 23:36:00+00:00,LONG,1884.97,1886.855,26.525621,50.0,35.0,15.0,WIN,19075.0
606,ETHUSDT,2025-03-11 00:18:00+00:00,2025-03-11 00:18:00+00:00,SHORT,1868.15,1866.2818,26.764446,50.0,35.0,15.0,WIN,19090.0
607,ETHUSDT,2025-03-11 01:58:00+00:00,2025-03-11 01:58:00+00:00,LONG,1852.99,1854.843,26.983416,50.0,35.0,15.0,WIN,19105.0
608,ETHUSDT,2025-03-11 03:45:00+00:00,2025-03-11 03:45:00+00:00,SHORT,1855.16,1853.3048,26.951853,50.0,35.0,15.0,WIN,19120.0
609,ETHUSDT,2025-03-11 04:32:00+00:00,2025-03-11 04:32:00+00:00,LONG,1875.53,1877.4055,26.659131,50.0,35.0,15.0,WIN,19135.0
610,ETHUSDT,2025-03-11 13:31:00+00:00,2025-03-11 16:32:00+00:00,LONG,1927.34,1929.2673,25.942491,50.0,35.0,15.0,WIN,19150.0
611,ETHUSDT,2025-03-11 17:23:00+00:00,2025-03-11 17:23:00+00:00,SHORT,1902.64,1900.7374,26.279275,50.0,35.0,15.0,WIN,19165.0
612,ETHUSDT,2025-03-11 18:15:00+00:00,2025-03-11 18:21:00+00:00,LONG,1944.25,1946.1942,25.716857,50.0,35.0,15.0,WIN,19180.0
613,ETHUSDT,2025-03-11 20:20:00+00:00,2025-03-11 20:21:00+00:00,SHORT,1946.08,1944.1339,25.692675,50.0,35.0,15.0,WIN,19195.0
614,ETHUSDT,2025-03-11 22:18:00+00:00,2025-03-12 09:05:00+00:00,LONG,1950.97,1952.921,25.628277,50.0,35.0,15.0,WIN,19210.0
615,ETHUSDT,2025-03-12 09:21:00+00:00,2025-03-12 09:21:00+00:00,SHORT,1892.0,1890.108,26.427061,50.0,35.0,15.0,WIN,19225.0
616,ETHUSDT,2025-03-12 10:50:00+00:00,2025-03-12 10:56:00+00:00,LONG,1898.36,1900.2584,26.338524,50.0,35.0,15.0,WIN,19240.0
617,ETHUSDT,2025-03-12 13:24:00+00:00,2025-03-12 13:36:00+00:00,SHORT,1902.95,1901.047,26.274994,50.0,35.0,15.0,WIN,19255.0
618,ETHUSDT,2025-03-12 16:03:00+00:00,2025-03-12 16:05:00+00:00,LONG,1872.09,1873.9621,26.708118,50.0,35.0,15.0,WIN,19270.0
619,ETHUSDT,2025-03-12 18:01:00+00:00,2025-03-12 18:07:00+00:00,SHORT,1868.14,1866.2719,26.764589,50.0,35.0,15.0,WIN,19285.0
620,ETHUSDT,2025-03-12 19:21:00+00:00,2025-03-12 19:55:00+00:00,LONG,1881.34,1883.2213,26.576802,50.0,35.0,15.0,WIN,19300.0
621,ETHUSDT,2025-03-12 19:58:00+00:00,2025-03-12 19:58:00+00:00,LONG,1881.19,1883.0712,26.578921,50.0,35.0,15.0,WIN,19315.0
622,ETHUSDT,2025-03-12 20:25:00+00:00,2025-03-12 20:38:00+00:00,LONG,1884.36,1886.2444,26.534208,50.0,35.0,15.0,WIN,19330.0
623,ETHUSDT,2025-03-13 01:59:00+00:00,2025-03-13 02:05:00+00:00,LONG,1905.94,1907.8459,26.233774,50.0,35.0,15.0,WIN,19345.0
624,ETHUSDT,2025-03-13 02:37:00+00:00,2025-03-13 02:40:00+00:00,SHORT,1897.3,1895.4027,26.353239,50.0,35.0,15.0,WIN,19360.0
625,ETHUSDT,2025-03-13 07:05:00+00:00,2025-03-13 07:06:00+00:00,LONG,1871.69,1873.5617,26.713825,50.0,35.0,15.0,WIN,19375.0
626,ETHUSDT,2025-03-13 08:27:00+00:00,2025-03-13 08:27:00+00:00,SHORT,1859.0,1857.141,26.896181,50.0,35.0,15.0,WIN,19390.0
627,ETHUSDT,2025-03-13 09:02:00+00:00,2025-03-13 09:02:00+00:00,LONG,1886.21,1888.0962,26.508183,50.0,35.0,15.0,WIN,19405.0
628,ETHUSDT,2025-03-13 10:32:00+00:00,2025-03-13 10:39:00+00:00,LONG,1892.5,1894.3925,26.420079,50.0,35.0,15.0,WIN,19420.0
629,ETHUSDT,2025-03-13 13:34:00+00:00,2025-03-13 13:36:00+00:00,SHORT,1885.11,1883.2249,26.523651,50.0,35.0,15.0,WIN,19435.0
630,ETHUSDT,2025-03-13 15:37:00+00:00,2025-03-13 15:40:00+00:00,SHORT,1868.31,1866.4417,26.762154,50.0,35.0,15.0,WIN,19450.0
631,ETHUSDT,2025-03-13 18:50:00+00:00,2025-03-13 19:00:00+00:00,LONG,1850.77,1852.6208,27.015783,50.0,35.0,15.0,WIN,19465.0
632,ETHUSDT,2025-03-13 21:19:00+00:00,2025-03-29 11:23:00+00:00,SHORT,1839.47,1837.6305,27.181743,50.0,35.0,15.0,WIN,19480.0
633,ETHUSDT,2025-03-29 14:27:00+00:00,2025-03-29 14:59:00+00:00,SHORT,1847.41,1845.5626,27.064918,50.0,35.0,15.0,WIN,19495.0
634,ETHUSDT,2025-03-29 18:39:00+00:00,2025-03-29 18:42:00+00:00,LONG,1824.5,1826.3245,27.404768,50.0,35.0,15.0,WIN,19510.0
635,ETHUSDT,2025-03-29 19:26:00+00:00,2025-03-29 19:32:00+00:00,SHORT,1813.79,1811.9762,27.566587,50.0,35.0,15.0,WIN,19525.0
636,ETHUSDT,2025-03-29 20:28:00+00:00,2025-03-29 20:31:00+00:00,LONG,1821.6,1823.4216,27.448397,50.0,35.0,15.0,WIN,19540.0
637,ETHUSDT,2025-03-29 23:27:00+00:00,2025-03-29 23:40:00+00:00,LONG,1821.0,1822.821,27.457441,50.0,35.0,15.0,WIN,19555.0
638,ETHUSDT,2025-03-30 00:38:00+00:00,2025-03-30 00:39:00+00:00,SHORT,1813.67,1811.8563,27.568411,50.0,35.0,15.0,WIN,19570.0
639,ETHUSDT,2025-03-30 03:59:00+00:00,2025-03-30 10:35:00+00:00,SHORT,1832.99,1831.157,27.277836,50.0,35.0,15.0,WIN,19585.0
640,ETHUSDT,2025-03-30 16:32:00+00:00,2025-03-30 16:32:00+00:00,SHORT,1808.55,1806.7414,27.646457,50.0,35.0,15.0,WIN,19600.0
641,ETHUSDT,2025-03-30 18:05:00+00:00,2025-03-30 18:05:00+00:00,LONG,1806.85,1808.6568,27.672469,50.0,35.0,15.0,WIN,19615.0
642,ETHUSDT,2025-03-30 19:49:00+00:00,2025-03-30 20:03:00+00:00,SHORT,1813.49,1811.6765,27.571147,50.0,35.0,15.0,WIN,19630.0
643,ETHUSDT,2025-03-30 21:14:00+00:00,2025-03-31 02:50:00+00:00,LONG,1819.86,1821.6799,27.474641,50.0,35.0,15.0,WIN,19645.0
644,ETHUSDT,2025-03-31 03:12:00+00:00,2025-03-31 03:13:00+00:00,SHORT,1807.99,1806.182,27.65502,50.0,35.0,15.0,WIN,19660.0
645,ETHUSDT,2025-03-31 05:07:00+00:00,2025-03-31 11:49:00+00:00,LONG,1812.34,1814.1523,27.588642,50.0,35.0,15.0,WIN,19675.0
646,ETHUSDT,2025-03-31 13:36:00+00:00,2025-03-31 13:39:00+00:00,SHORT,1809.37,1807.5606,27.633928,50.0,35.0,15.0,WIN,19690.0
647,ETHUSDT,2025-03-31 14:36:00+00:00,2025-03-31 14:50:00+00:00,LONG,1836.68,1838.5167,27.223033,50.0,35.0,15.0,WIN,19705.0
648,ETHUSDT,2025-03-31 16:20:00+00:00,2025-03-31 16:20:00+00:00,SHORT,1838.44,1836.6016,27.196971,50.0,35.0,15.0,WIN,19720.0
649,ETHUSDT,2025-03-31 18:46:00+00:00,2025-03-31 18:50:00+00:00,LONG,1840.25,1842.0902,27.170221,50.0,35.0,15.0,WIN,19735.0
650,ETHUSDT,2025-03-31 19:49:00+00:00,2025-03-31 19:51:00+00:00,SHORT,1827.99,1826.162,27.352447,50.0,35.0,15.0,WIN,19750.0
651,ETHUSDT,2025-03-31 23:37:00+00:00,2025-04-01 00:26:00+00:00,LONG,1825.28,1827.1053,27.393058,50.0,35.0,15.0,WIN,19765.0
652,ETHUSDT,2025-04-01 02:09:00+00:00,2025-04-01 02:15:00+00:00,LONG,1829.2,1831.0292,27.334354,50.0,35.0,15.0,WIN,19780.0
653,ETHUSDT,2025-04-01 04:11:00+00:00,2025-04-01 04:17:00+00:00,SHORT,1833.66,1831.8263,27.267869,50.0,35.0,15.0,WIN,19795.0
654,ETHUSDT,2025-04-01 04:47:00+00:00,2025-04-01 05:06:00+00:00,LONG,1838.02,1839.858,27.203186,50.0,35.0,15.0,WIN,19810.0
655,ETHUSDT,2025-04-01 08:16:00+00:00,2025-04-01 08:16:00+00:00,LONG,1875.44,1877.3154,26.66041,50.0,35.0,15.0,WIN,19825.0
656,ETHUSDT,2025-04-01 14:10:00+00:00,2025-04-01 14:10:00+00:00,SHORT,1859.22,1857.3608,26.892998,50.0,35.0,15.0,WIN,19840.0
657,ETHUSDT,2025-04-01 14:54:00+00:00,2025-04-01 14:54:00+00:00,LONG,1882.44,1884.3224,26.561272,50.0,35.0,15.0,WIN,19855.0
658,ETHUSDT,2025-04-01 18:18:00+00:00,2025-04-01 18:18:00+00:00,SHORT,1903.14,1901.2369,26.272371,50.0,35.0,15.0,WIN,19870.0
659,ETHUSDT,2025-04-01 21:10:00+00:00,2025-04-01 21:10:00+00:00,LONG,1914.43,1916.3444,26.117434,50.0,35.0,15.0,WIN,19885.0
660,ETHUSDT,2025-04-01 23:06:00+00:00,2025-04-01 23:06:00+00:00,SHORT,1908.1,1906.1919,26.204077,50.0,35.0,15.0,WIN,19900.0
661,ETHUSDT,2025-04-02 03:54:00+00:00,2025-04-02 05:04:00+00:00,SHORT,1876.05,1874.174,26.651742,50.0,35.0,15.0,WIN,19915.0
662,ETHUSDT,2025-04-02 07:23:00+00:00,2025-04-02 07:31:00+00:00,LONG,1858.9,1860.7589,26.897628,50.0,35.0,15.0,WIN,19930.0
663,ETHUSDT,2025-04-02 10:35:00+00:00,2025-04-02 10:37:00+00:00,SHORT,1875.6,1873.7244,26.658136,50.0,35.0,15.0,WIN,19945.0
664,ETHUSDT,2025-04-02 13:36:00+00:00,2025-04-02 13:36:00+00:00,LONG,1869.11,1870.9791,26.7507,50.0,35.0,15.0,WIN,19960.0
665,ETHUSDT,2025-04-02 17:17:00+00:00,2025-04-02 19:56:00+00:00,LONG,1908.4,1910.3084,26.199958,50.0,35.0,15.0,WIN,19975.0
666,ETHUSDT,2025-04-02 20:13:00+00:00,2025-04-02 20:13:00+00:00,SHORT,1884.03,1882.146,26.538856,50.0,35.0,15.0,WIN,19990.0
667,ETHUSDT,2025-04-02 20:16:00+00:00,2025-04-02 20:16:00+00:00,LONG,1919.98,1921.9,26.041938,50.0,35.0,15.0,WIN,20005.0
668,ETHUSDT,2025-04-03 00:12:00+00:00,2025-04-03 00:13:00+00:00,LONG,1807.3,1809.1073,27.665578,50.0,35.0,15.0,WIN,20020.0
669,ETHUSDT,2025-04-03 03:14:00+00:00,2025-04-03 03:39:00+00:00,SHORT,1822.28,1820.4577,27.438154,50.0,35.0,15.0,WIN,20035.0
670,ETHUSDT,2025-04-03 04:36:00+00:00,2025-04-03 04:41:00+00:00,LONG,1830.2,1832.0302,27.319419,50.0,35.0,15.0,WIN,20050.0
671,ETHUSDT,2025-04-03 06:00:00+00:00,2025-04-03 06:55:00+00:00,SHORT,1820.96,1819.139,27.458044,50.0,35.0,15.0,WIN,20065.0
672,ETHUSDT,2025-04-03 08:39:00+00:00,2025-04-03 08:39:00+00:00,LONG,1821.55,1823.3716,27.44915,50.0,35.0,15.0,WIN,20080.0
673,ETHUSDT,2025-04-03 09:49:00+00:00,2025-04-03 09:56:00+00:00,SHORT,1813.79,1811.9762,27.566587,50.0,35.0,15.0,WIN,20095.0
674,ETHUSDT,2025-04-03 12:30:00+00:00,2025-04-03 12:38:00+00:00,SHORT,1787.77,1785.9822,27.967803,50.0,35.0,15.0,WIN,20110.0
675,ETHUSDT,2025-04-03 14:50:00+00:00,2025-04-03 14:50:00+00:00,SHORT,1761.12,1759.3589,28.391024,50.0,35.0,15.0,WIN,20125.0
676,ETHUSDT,2025-04-03 15:34:00+00:00,2025-04-03 15:34:00+00:00,LONG,1777.0,1778.777,28.13731,50.0,35.0,15.0,WIN,20140.0
677,ETHUSDT,2025-04-03 16:00:00+00:00,2025-04-03 16:00:00+00:00,LONG,1781.42,1783.2014,28.067497,50.0,35.0,15.0,WIN,20155.0
678,ETHUSDT,2025-04-03 17:00:00+00:00,2025-04-03 17:21:00+00:00,SHORT,1772.52,1770.7475,28.208426,50.0,35.0,15.0,WIN,20170.0
679,ETHUSDT,2025-04-03 18:40:00+00:00,2025-04-03 18:40:00+00:00,LONG,1779.1,1780.8791,28.104098,50.0,35.0,15.0,WIN,20185.0
680,ETHUSDT,2025-04-03 20:46:00+00:00,2025-04-03 20:49:00+00:00,LONG,1791.58,1793.3716,27.908327,50.0,35.0,15.0,WIN,20200.0
